sample_index,true_label,true_class,majority_vote_label,majority_vote_class,majority_vote_correct,mean_probability_label,mean_probability_class,mean_probability_correct,strategies_agree,efficientnet_b0_label,efficientnet_b0_class,efficientnet_b0_confidence,resnet50_label,resnet50_class,resnet50_confidence,convnext_tiny_label,convnext_tiny_class,convnext_tiny_confidence,vit_b_16_label,vit_b_16_class,vit_b_16_confidence,vmamba_label,vmamba_class,vmamba_confidence,cnn_shallow_label,cnn_shallow_class,cnn_shallow_confidence
1960,2,star,2,star,True,2,star,True,True,2,star,0.9316338300704956,2,star,0.9355140924453735,2,star,0.9472222924232483,2,star,0.8380327224731445,2,star,0.7887338399887085,0,galaxy,0.7367281913757324
1961,2,star,2,star,True,2,star,True,True,2,star,0.8321177959442139,2,star,0.5889193415641785,2,star,0.765232264995575,2,star,0.8528949022293091,2,star,0.7101556658744812,1,quasar,0.4959028959274292
1962,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8509008884429932,1,quasar,0.7652438879013062,1,quasar,0.8019505739212036,1,quasar,0.5701622366905212,2,star,0.5391209125518799,2,star,0.6349801421165466
1963,2,star,2,star,True,2,star,True,True,2,star,0.9969461560249329,2,star,0.9953891038894653,2,star,0.9917054176330566,2,star,0.9366831183433533,2,star,0.9847240447998047,2,star,0.6228238940238953
1964,2,star,2,star,True,2,star,True,True,2,star,0.9662036299705505,2,star,0.9446525573730469,2,star,0.8595870137214661,2,star,0.7713583111763,2,star,0.9127997756004333,2,star,0.739602267742157
1965,2,star,2,star,True,2,star,True,True,2,star,0.9710316061973572,2,star,0.9979661703109741,2,star,0.9980548620223999,2,star,0.9946655035018921,2,star,0.9885237812995911,1,quasar,0.370654433965683
1966,2,star,2,star,True,2,star,True,True,2,star,0.9828683137893677,2,star,0.9950709342956543,2,star,0.9981784820556641,2,star,0.9948564767837524,2,star,0.9847303032875061,0,galaxy,0.7100645303726196
1967,2,star,2,star,True,2,star,True,True,2,star,0.805849552154541,2,star,0.6336340308189392,2,star,0.8817170858383179,2,star,0.5902569890022278,2,star,0.7388989925384521,2,star,0.7185226082801819
1968,2,star,2,star,True,2,star,True,True,2,star,0.9813847541809082,2,star,0.9826142191886902,2,star,0.9915950894355774,2,star,0.9724425077438354,2,star,0.9729993939399719,2,star,0.6991838812828064
1969,2,star,2,star,True,2,star,True,True,2,star,0.9887278079986572,2,star,0.9979165196418762,2,star,0.983746349811554,2,star,0.9694734811782837,2,star,0.9848511815071106,2,star,0.7265010476112366
1970,2,star,1,quasar,False,1,quasar,False,True,2,star,0.5147228240966797,2,star,0.6974800229072571,1,quasar,0.6586027145385742,1,quasar,0.6078259944915771,1,quasar,0.6008219122886658,2,star,0.3867189288139343
1971,2,star,2,star,True,2,star,True,True,2,star,0.9384627342224121,2,star,1.0,2,star,0.9753723740577698,2,star,0.7247859239578247,2,star,0.877240777015686,2,star,0.45087194442749023
1972,2,star,2,star,True,2,star,True,True,2,star,0.9957039952278137,2,star,0.9990284442901611,2,star,0.9927869439125061,2,star,0.9697344303131104,2,star,0.9493728280067444,2,star,0.7514406442642212
1973,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6079392433166504,1,quasar,0.7725885510444641,1,quasar,0.5514235496520996,2,star,0.5821037292480469,2,star,0.5570502281188965,2,star,0.5159169435501099
1974,2,star,2,star,True,2,star,True,True,2,star,0.8027011752128601,2,star,0.9422163963317871,2,star,0.9755875468254089,2,star,0.9164750576019287,2,star,0.9230698943138123,2,star,0.7685532569885254
1975,2,star,2,star,True,2,star,True,True,2,star,0.9671726822853088,2,star,0.9974722266197205,2,star,0.9971153736114502,2,star,0.9932181239128113,2,star,0.9690365195274353,2,star,0.7320358157157898
1976,2,star,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.8934527039527893,0,galaxy,0.38302356004714966,2,star,0.6799459457397461,2,star,0.5308212041854858,0,galaxy,0.8516466617584229,0,galaxy,0.4878905713558197
1977,2,star,2,star,True,2,star,True,True,2,star,0.9903503060340881,2,star,0.9911216497421265,2,star,0.9985164999961853,2,star,0.9817756414413452,2,star,0.9845924973487854,2,star,0.5332016944885254
1978,2,star,2,star,True,2,star,True,True,2,star,0.5910014510154724,2,star,0.7385225296020508,2,star,0.8515783548355103,1,quasar,0.6404947638511658,1,quasar,0.472821980714798,2,star,0.6370018124580383
1979,2,star,2,star,True,2,star,True,True,2,star,0.9691408276557922,2,star,0.9811825156211853,2,star,0.9958090782165527,2,star,0.7274324893951416,2,star,0.9135642051696777,0,galaxy,0.49706947803497314
1980,2,star,2,star,True,2,star,True,True,2,star,0.995101809501648,2,star,0.9961820244789124,2,star,0.9922261238098145,2,star,0.9697956442832947,2,star,0.984419047832489,2,star,0.7364440560340881
1981,2,star,2,star,True,2,star,True,True,2,star,0.9619638919830322,2,star,0.9328425526618958,2,star,0.9932993650436401,2,star,0.9883794784545898,2,star,0.9856325387954712,2,star,0.6405903697013855
1982,2,star,2,star,True,2,star,True,True,2,star,0.7663096785545349,1,quasar,0.5775995254516602,2,star,0.5006611347198486,2,star,0.5702198147773743,2,star,0.5578165650367737,2,star,0.6570464372634888
1983,2,star,1,quasar,False,1,quasar,False,True,2,star,0.6102759838104248,1,quasar,0.7783349752426147,1,quasar,0.526188313961029,2,star,0.48173972964286804,1,quasar,0.39897146821022034,2,star,0.3862926959991455
1984,2,star,1,quasar,False,2,star,True,False,1,quasar,0.5292631983757019,2,star,0.5452978610992432,2,star,0.7185958623886108,1,quasar,0.6049538254737854,1,quasar,0.6495329737663269,2,star,0.5360435247421265
1985,2,star,1,quasar,False,2,star,True,False,1,quasar,0.5480903387069702,2,star,0.6236119270324707,2,star,0.6630105972290039,1,quasar,0.7047229409217834,1,quasar,0.6588804125785828,2,star,0.5534445643424988
1986,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.7054110169410706,1,quasar,0.8658294677734375,1,quasar,0.5744749307632446,1,quasar,0.6129806041717529,1,quasar,0.7252906560897827,1,quasar,0.4173310697078705
1987,2,star,2,star,True,2,star,True,True,2,star,0.990833580493927,2,star,0.9996895790100098,2,star,0.9966385364532471,2,star,0.9938734769821167,2,star,0.9872813820838928,2,star,0.727549135684967
1988,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8374696969985962,1,quasar,0.8049758076667786,2,star,0.4998275637626648,1,quasar,0.5275071263313293,1,quasar,0.6799205541610718,1,quasar,0.5488369464874268
1989,2,star,2,star,True,2,star,True,True,2,star,0.9958827495574951,2,star,0.9653043746948242,2,star,0.9976772665977478,2,star,0.9093466401100159,2,star,0.9835897088050842,2,star,0.5911560654640198
1990,2,star,2,star,True,2,star,True,True,2,star,0.6549875140190125,2,star,0.5766131281852722,2,star,0.9812689423561096,2,star,0.9096680879592896,2,star,0.8642996549606323,2,star,0.5329572558403015
1991,2,star,2,star,True,2,star,True,True,2,star,0.9694501757621765,2,star,0.8789500594139099,2,star,0.9890494346618652,2,star,0.6817108988761902,2,star,0.9246586561203003,2,star,0.5904643535614014
1992,2,star,2,star,True,2,star,True,True,2,star,0.9905970692634583,2,star,0.9974748492240906,2,star,0.9930537343025208,2,star,0.9880372285842896,2,star,0.9818419218063354,2,star,0.7523258328437805
1993,2,star,2,star,True,2,star,True,True,2,star,0.9765645265579224,1,quasar,0.9296639561653137,2,star,0.9437549114227295,0,galaxy,0.8973186612129211,2,star,0.921119749546051,0,galaxy,0.39532220363616943
1994,2,star,2,star,True,2,star,True,True,2,star,0.9862678050994873,2,star,0.9889028668403625,2,star,0.9962185025215149,2,star,0.9820168614387512,2,star,0.9568783640861511,2,star,0.7596023678779602
1995,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8224690556526184,2,star,0.7496954202651978,1,quasar,0.5043053030967712,1,quasar,0.6143242120742798,1,quasar,0.6465369462966919,2,star,0.5978793501853943
1996,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6578654646873474,1,quasar,0.4955102503299713,1,quasar,0.490790456533432,1,quasar,0.7231233716011047,1,quasar,0.5734374523162842,2,star,0.5040320158004761
1997,2,star,1,quasar,False,2,star,True,False,2,star,0.8904873132705688,1,quasar,0.6852251887321472,2,star,0.6731917262077332,1,quasar,0.5378676056861877,1,quasar,0.5357479453086853,2,star,0.4746609032154083
1998,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.9481995701789856,1,quasar,0.9935293793678284,1,quasar,0.797267496585846,1,quasar,0.6994951963424683,1,quasar,0.7475644946098328,2,star,0.45453885197639465
1999,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8064670562744141,1,quasar,0.8273061513900757,1,quasar,0.7746158838272095,1,quasar,0.7161170244216919,1,quasar,0.7059306502342224,0,galaxy,0.3676315248012543
2000,2,star,2,star,True,2,star,True,True,2,star,0.9432483911514282,2,star,0.9978541731834412,2,star,0.9990214109420776,2,star,0.9940430521965027,2,star,0.9819274544715881,0,galaxy,0.5433269739151001
2001,2,star,2,star,True,2,star,True,True,2,star,0.8279894590377808,2,star,0.9827620387077332,2,star,0.9913859367370605,2,star,0.9921404719352722,2,star,0.7785504460334778,2,star,0.49054959416389465
2002,2,star,2,star,True,2,star,True,True,2,star,0.8100820183753967,2,star,0.7922673225402832,2,star,0.9787464737892151,2,star,0.9730355143547058,2,star,0.9569907784461975,2,star,0.6746532917022705
2003,2,star,2,star,True,2,star,True,True,2,star,0.8841280937194824,2,star,0.9179323315620422,2,star,0.9970399737358093,2,star,0.9914378523826599,2,star,0.9725597500801086,2,star,0.6502499580383301
2004,2,star,2,star,True,2,star,True,True,2,star,0.985832929611206,2,star,0.9744179248809814,2,star,0.991717517375946,2,star,0.9797905683517456,2,star,0.9802148342132568,2,star,0.7041494846343994
2005,2,star,2,star,True,2,star,True,True,2,star,0.987701952457428,2,star,0.9983345866203308,2,star,0.997821569442749,2,star,0.9900000691413879,2,star,0.9870885014533997,2,star,0.9110553860664368
2006,2,star,2,star,True,2,star,True,True,2,star,0.8545401692390442,2,star,0.9791405200958252,2,star,0.9993464350700378,2,star,0.987856388092041,2,star,0.9774968028068542,0,galaxy,0.6332154273986816
2007,2,star,2,star,True,2,star,True,True,2,star,0.5590000748634338,1,quasar,0.7007819414138794,1,quasar,0.36733344197273254,2,star,0.6015145182609558,2,star,0.45130178332328796,0,galaxy,0.3902044892311096
2008,2,star,2,star,True,2,star,True,True,2,star,0.723807156085968,2,star,0.6404292583465576,2,star,0.9775562882423401,2,star,0.7155187726020813,2,star,0.8051835894584656,2,star,0.9029924869537354
2009,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.5768346190452576,1,quasar,0.9236599802970886,2,star,0.5463781356811523,1,quasar,0.7027245163917542,1,quasar,0.70180344581604,2,star,0.45097094774246216
2010,2,star,2,star,True,2,star,True,True,2,star,0.9352331161499023,2,star,0.9972805976867676,2,star,0.9948732256889343,2,star,0.9157658815383911,2,star,0.9505760073661804,0,galaxy,0.5050394535064697
2011,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.5182003974914551,1,quasar,0.9002470970153809,1,quasar,0.6601746082305908,1,quasar,0.6016224026679993,1,quasar,0.6573998928070068,2,star,0.6137115359306335
2012,2,star,2,star,True,2,star,True,True,2,star,0.9753512740135193,2,star,0.9962984919548035,2,star,0.9386687874794006,2,star,0.9477670788764954,2,star,0.9759703874588013,1,quasar,0.48002249002456665
2013,2,star,2,star,True,2,star,True,True,2,star,0.8343865871429443,0,galaxy,0.641554057598114,2,star,0.6661872863769531,2,star,0.5084409713745117,2,star,0.4875124990940094,0,galaxy,0.42146310210227966
2014,2,star,2,star,True,2,star,True,True,2,star,0.7845924496650696,2,star,0.6842896342277527,1,quasar,0.5356926321983337,2,star,0.5591344237327576,1,quasar,0.4960525631904602,2,star,0.5095658302307129
2015,2,star,2,star,True,2,star,True,True,2,star,0.9906045794487,2,star,0.9834613800048828,2,star,0.9984990358352661,2,star,0.9854527115821838,2,star,0.9437119364738464,2,star,0.6889899969100952
2016,2,star,1,quasar,False,1,quasar,False,True,2,star,0.5479366183280945,1,quasar,0.8178104162216187,1,quasar,0.7452431321144104,1,quasar,0.5945658087730408,1,quasar,0.6644013524055481,2,star,0.41349563002586365
2017,2,star,2,star,True,2,star,True,True,2,star,0.9957752823829651,2,star,0.9919113516807556,2,star,0.9946619868278503,2,star,0.9751701951026917,2,star,0.9542808532714844,2,star,0.661696195602417
2018,2,star,2,star,True,2,star,True,True,1,quasar,0.5043585896492004,1,quasar,0.7562841176986694,2,star,0.7376675605773926,2,star,0.7067970633506775,2,star,0.805070698261261,2,star,0.8270309567451477
2019,2,star,2,star,True,2,star,True,True,2,star,0.9204422831535339,2,star,0.8691344261169434,2,star,0.7005422115325928,2,star,0.9606804847717285,2,star,0.9468544721603394,2,star,0.7436135411262512
2020,2,star,2,star,True,2,star,True,True,2,star,0.8981238603591919,2,star,0.8564443588256836,2,star,0.8069999814033508,2,star,0.6611970663070679,2,star,0.9402260780334473,2,star,0.579189121723175
2021,2,star,1,quasar,False,2,star,True,False,2,star,0.7947938442230225,2,star,0.7929674983024597,1,quasar,0.6436360478401184,1,quasar,0.5143004655838013,1,quasar,0.5208122134208679,0,galaxy,0.3884221911430359
2022,2,star,1,quasar,False,2,star,True,False,1,quasar,0.6711068749427795,1,quasar,0.6464425325393677,1,quasar,0.6851435899734497,1,quasar,0.5546473264694214,2,star,0.7979899644851685,2,star,0.7477213740348816
2023,2,star,1,quasar,False,2,star,True,False,1,quasar,0.5329269170761108,2,star,0.8908784985542297,2,star,0.5756144523620605,1,quasar,0.511104941368103,1,quasar,0.6344572305679321,2,star,0.4532754421234131
2024,2,star,2,star,True,2,star,True,True,2,star,0.9876002073287964,2,star,0.9899082183837891,2,star,0.9840508103370667,2,star,0.9633523225784302,2,star,0.9361615777015686,2,star,0.8286723494529724
2025,2,star,2,star,True,2,star,True,True,2,star,0.9218557476997375,2,star,0.9627297520637512,2,star,0.9987254738807678,2,star,0.9846834540367126,2,star,0.9710436463356018,2,star,0.6267094612121582
2026,2,star,1,quasar,False,1,quasar,False,True,2,star,0.5740412473678589,1,quasar,0.858191728591919,1,quasar,0.707454264163971,1,quasar,0.5927567481994629,2,star,0.636796772480011,2,star,0.588767409324646
2027,2,star,1,quasar,False,2,star,True,False,1,quasar,0.6729277968406677,1,quasar,0.6273394823074341,2,star,0.7237890362739563,1,quasar,0.5417347550392151,2,star,0.6901853084564209,2,star,0.7650206685066223
2028,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6850941777229309,1,quasar,0.623566210269928,1,quasar,0.8345885276794434,1,quasar,0.6465680003166199,1,quasar,0.600033700466156,2,star,0.4428119361400604
2029,2,star,2,star,True,2,star,True,True,2,star,0.9914767146110535,2,star,0.9980949759483337,2,star,0.9972672462463379,2,star,0.98387211561203,2,star,0.9836380481719971,2,star,0.7778244018554688
2030,2,star,2,star,True,2,star,True,True,2,star,0.994259238243103,2,star,0.9992850422859192,2,star,0.998279333114624,2,star,0.9929013848304749,2,star,0.987434983253479,2,star,0.6164957284927368
2031,2,star,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.9051427841186523,0,galaxy,0.3918430507183075,0,galaxy,0.9654691219329834,0,galaxy,0.9819130897521973,0,galaxy,0.9620433449745178,0,galaxy,0.5595765709877014
2032,2,star,2,star,True,2,star,True,True,2,star,0.6506461501121521,2,star,0.6412520408630371,2,star,0.5377278923988342,2,star,0.6372377872467041,1,quasar,0.4909753203392029,2,star,0.519070565700531
2033,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.922914981842041,1,quasar,0.7840670347213745,1,quasar,0.8061264753341675,1,quasar,0.655342698097229,2,star,0.7389006614685059,2,star,0.5277065634727478
2034,2,star,2,star,True,2,star,True,True,2,star,0.6826041340827942,2,star,0.9835489392280579,2,star,0.8631818294525146,1,quasar,0.5246711373329163,2,star,0.6623784303665161,2,star,0.5187873244285583
2035,2,star,2,star,True,2,star,True,True,2,star,0.9963576197624207,2,star,0.9966603517532349,2,star,0.9897863864898682,2,star,0.9641200304031372,2,star,0.9844004511833191,2,star,0.7581284046173096
2036,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8359313607215881,1,quasar,0.9921422004699707,2,star,0.5258513689041138,1,quasar,0.6198094487190247,1,quasar,0.6691864132881165,2,star,0.409573495388031
2037,2,star,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.6890315413475037,0,galaxy,0.7482277750968933,0,galaxy,0.8883354067802429,0,galaxy,0.4552461504936218,0,galaxy,0.8817761540412903,0,galaxy,0.9858099818229675
2038,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8778281807899475,1,quasar,0.6212862133979797,1,quasar,0.7190261483192444,1,quasar,0.5378590822219849,1,quasar,0.6196914315223694,0,galaxy,0.6371439695358276
2039,2,star,2,star,True,2,star,True,True,2,star,0.8121453523635864,2,star,0.9904018044471741,2,star,0.7721432447433472,2,star,0.7442546486854553,2,star,0.7807092070579529,2,star,0.6576547026634216
2040,2,star,2,star,True,2,star,True,True,2,star,0.9149817228317261,1,quasar,0.5020130276679993,2,star,0.9309075474739075,2,star,0.9669926166534424,2,star,0.9583381414413452,2,star,0.7094586491584778
2041,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.8092231750488281,2,star,0.626773476600647,1,quasar,0.8116717338562012,1,quasar,0.6968088150024414,1,quasar,0.7590603232383728,2,star,0.4230899512767792
2042,2,star,2,star,True,2,star,True,True,2,star,0.9458116888999939,2,star,0.9654040336608887,2,star,0.9361129999160767,2,star,0.8840515613555908,2,star,0.638563871383667,2,star,0.4878007471561432
2043,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.848598062992096,1,quasar,0.647899866104126,1,quasar,0.8268494606018066,1,quasar,0.7002390623092651,1,quasar,0.7151066064834595,2,star,0.5218285322189331
2044,2,star,2,star,True,2,star,True,True,2,star,0.9565929770469666,2,star,0.9639783501625061,2,star,0.9894858598709106,2,star,0.9771211743354797,2,star,0.9749928116798401,2,star,0.681936502456665
2045,2,star,2,star,True,2,star,True,True,2,star,0.6691469550132751,2,star,0.8984106779098511,2,star,0.48502275347709656,2,star,0.6600285768508911,2,star,0.6008519530296326,2,star,0.6304454207420349
2046,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6585342288017273,1,quasar,0.6813334822654724,1,quasar,0.7039651870727539,1,quasar,0.7053723335266113,1,quasar,0.6627810597419739,2,star,0.6882204413414001
2047,2,star,2,star,True,2,star,True,True,2,star,0.9708168506622314,2,star,0.9932531714439392,2,star,0.9980985522270203,2,star,0.9926252961158752,2,star,0.9832499623298645,2,star,0.813099205493927
2048,2,star,2,star,True,2,star,True,True,1,quasar,0.5912885069847107,2,star,0.6831346154212952,2,star,0.7023151516914368,2,star,0.5058854222297668,2,star,0.7270328402519226,2,star,0.6295158863067627
2049,2,star,2,star,True,2,star,True,True,2,star,0.9876305460929871,2,star,0.953197181224823,2,star,0.9988601207733154,2,star,0.8644872307777405,2,star,0.8211255669593811,2,star,0.9824463129043579
2050,2,star,2,star,True,2,star,True,True,2,star,0.895770251750946,2,star,0.8066489100456238,2,star,0.91915363073349,2,star,0.6993808746337891,2,star,0.6559779047966003,2,star,0.7645646929740906
2051,2,star,2,star,True,2,star,True,True,2,star,0.6670093536376953,2,star,0.8256046175956726,2,star,0.8165580630302429,1,quasar,0.4821814000606537,2,star,0.8313016891479492,2,star,0.6843515634536743
2052,2,star,2,star,True,2,star,True,True,1,quasar,0.8430213928222656,2,star,0.6983140707015991,2,star,0.6132626533508301,2,star,0.5035504102706909,2,star,0.7610634565353394,2,star,0.5482393503189087
2053,2,star,2,star,True,2,star,True,True,2,star,0.5747042894363403,2,star,0.9266648888587952,2,star,0.9525529742240906,2,star,0.4966839849948883,2,star,0.6771633625030518,2,star,0.6990916132926941
2054,2,star,2,star,True,2,star,True,True,2,star,0.871425986289978,2,star,0.9900632500648499,2,star,0.9912698268890381,2,star,0.9768884778022766,2,star,0.9635984301567078,2,star,0.7569428086280823
2055,2,star,2,star,True,2,star,True,True,2,star,0.7142825126647949,2,star,0.5324517488479614,1,quasar,0.44381994009017944,1,quasar,0.4583105444908142,2,star,0.5656284689903259,2,star,0.4780556559562683
2056,2,star,2,star,True,2,star,True,True,2,star,0.9803941249847412,2,star,0.9791598320007324,2,star,0.9329472184181213,2,star,0.9538469314575195,2,star,0.9068537950515747,2,star,0.6526853442192078
2057,2,star,2,star,True,2,star,True,True,2,star,0.7535667419433594,2,star,0.8833023905754089,2,star,0.9911733269691467,2,star,0.6069783568382263,2,star,0.6955162286758423,2,star,0.4590702950954437
2058,2,star,2,star,True,2,star,True,True,2,star,0.7419038414955139,2,star,0.723879873752594,2,star,0.7385194897651672,2,star,0.7807424664497375,2,star,0.8172365427017212,2,star,0.6295821666717529
2059,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.7269545793533325,1,quasar,0.751716136932373,1,quasar,0.5907644629478455,1,quasar,0.6755883693695068,1,quasar,0.7517077922821045,2,star,0.4373644292354584
2060,2,star,2,star,True,2,star,True,True,2,star,0.6150440573692322,1,quasar,0.7154152989387512,2,star,0.5561802983283997,2,star,0.6715731024742126,2,star,0.542391300201416,2,star,0.4562147557735443
2061,2,star,2,star,True,2,star,True,True,1,quasar,0.549643337726593,2,star,0.7468907833099365,2,star,0.5079774260520935,0,galaxy,0.8754169940948486,0,galaxy,0.46174147725105286,2,star,0.5897124409675598
2062,2,star,2,star,True,2,star,True,True,2,star,0.6763455867767334,2,star,0.9206785559654236,2,star,0.7920047044754028,2,star,0.8649101853370667,2,star,0.7953352332115173,2,star,0.8250970840454102
2063,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6668285131454468,1,quasar,0.6881327033042908,1,quasar,0.7980828881263733,1,quasar,0.6036149859428406,2,star,0.6995866298675537,2,star,0.48229900002479553
2064,2,star,2,star,True,2,star,True,True,2,star,0.8458924293518066,2,star,0.9360610842704773,2,star,0.904142439365387,2,star,0.580010175704956,1,quasar,0.5041452646255493,2,star,0.7114386558532715
2065,2,star,2,star,True,2,star,True,True,2,star,0.8671515583992004,2,star,0.8456088304519653,2,star,0.5228967666625977,2,star,0.5121654272079468,2,star,0.5343359112739563,2,star,0.49006447196006775
2066,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6115193367004395,2,star,0.570522665977478,1,quasar,0.7565497159957886,1,quasar,0.5603852868080139,1,quasar,0.6444522142410278,1,quasar,0.3502621054649353
2067,2,star,2,star,True,2,star,True,True,2,star,0.9712793827056885,2,star,0.9942268133163452,2,star,0.998175859451294,2,star,0.9937525391578674,2,star,0.9781273603439331,2,star,0.5356233716011047
2068,2,star,2,star,True,2,star,True,True,2,star,0.9947145581245422,2,star,0.9990482926368713,2,star,0.9973794221878052,2,star,0.9864678382873535,2,star,0.9862970113754272,2,star,0.7328169345855713
2069,2,star,1,quasar,False,1,quasar,False,True,2,star,0.6536804437637329,2,star,0.5032876133918762,1,quasar,0.6710672974586487,1,quasar,0.6885204911231995,1,quasar,0.5720987915992737,2,star,0.3877488374710083
2070,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.6827570796012878,2,star,0.6223469972610474,1,quasar,0.7687879204750061,1,quasar,0.6027188301086426,1,quasar,0.5904578566551208,2,star,0.5891589522361755
2071,2,star,1,quasar,False,2,star,True,False,2,star,0.8796437382698059,1,quasar,0.8211668133735657,2,star,0.6975635886192322,1,quasar,0.5196038484573364,1,quasar,0.5906262993812561,1,quasar,0.47378912568092346
2072,2,star,2,star,True,2,star,True,True,2,star,0.9168031811714172,2,star,0.9054074287414551,2,star,0.9983277916908264,2,star,0.9868725538253784,2,star,0.9812524914741516,2,star,0.7092198133468628
2073,2,star,2,star,True,2,star,True,True,2,star,0.9933176040649414,2,star,0.9961813688278198,2,star,0.9956627488136292,2,star,0.9865859746932983,2,star,0.9831439852714539,2,star,0.6345478296279907
2074,2,star,2,star,True,2,star,True,True,2,star,0.9846420884132385,2,star,0.9987873435020447,2,star,0.9982585310935974,2,star,0.9926013350486755,2,star,0.9862602353096008,2,star,0.6511713862419128
2075,2,star,2,star,True,2,star,True,True,2,star,0.8375107049942017,2,star,0.9294692873954773,2,star,0.6609117388725281,2,star,0.8093810677528381,2,star,0.696067750453949,2,star,0.644176185131073
2076,2,star,2,star,True,2,star,True,True,2,star,0.8675290942192078,2,star,0.98827064037323,2,star,0.8593652844429016,2,star,0.9721572399139404,2,star,0.8185031414031982,2,star,0.6616080403327942
2077,2,star,2,star,True,2,star,True,True,2,star,0.997445821762085,2,star,0.9967631101608276,2,star,0.9984194040298462,2,star,0.9877070784568787,2,star,0.9792075753211975,2,star,0.7002813816070557
2078,2,star,2,star,True,2,star,True,True,2,star,0.9706723690032959,2,star,0.9988235831260681,2,star,0.9948623776435852,2,star,0.9779119491577148,2,star,0.978872537612915,2,star,0.7162301540374756
2079,2,star,2,star,True,2,star,True,True,2,star,0.7418014407157898,2,star,0.9748346209526062,2,star,0.9557103514671326,2,star,0.9171959161758423,2,star,0.7894943952560425,1,quasar,0.5750889778137207
2080,2,star,2,star,True,2,star,True,True,2,star,0.8806873559951782,2,star,0.8320645689964294,2,star,0.9978585839271545,2,star,0.9425654411315918,2,star,0.9264162182807922,2,star,0.4131401479244232
2081,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.7240406274795532,2,star,0.6262141466140747,1,quasar,0.5893441438674927,1,quasar,0.665900707244873,1,quasar,0.6219168901443481,2,star,0.5035219788551331
2082,2,star,2,star,True,2,star,True,True,2,star,0.669106662273407,2,star,0.7192720174789429,2,star,0.5226123929023743,1,quasar,0.6602959036827087,1,quasar,0.5499425530433655,2,star,0.672982394695282
2083,2,star,2,star,True,2,star,True,True,2,star,0.9774971604347229,2,star,0.9971363544464111,2,star,0.9958265423774719,2,star,0.9893054962158203,2,star,0.9840883016586304,2,star,0.6279768943786621
2084,2,star,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.9867078065872192,0,galaxy,0.7413181662559509,0,galaxy,0.9591967463493347,0,galaxy,0.6681228280067444,0,galaxy,0.9820871353149414,0,galaxy,0.7267827391624451
2085,2,star,2,star,True,2,star,True,True,2,star,0.7328966856002808,2,star,0.9859906435012817,2,star,0.9712179899215698,2,star,0.8855785131454468,2,star,0.86347895860672,2,star,0.5741755366325378
2086,2,star,2,star,True,2,star,True,True,2,star,0.9916505217552185,2,star,0.9863477945327759,2,star,0.9970085024833679,2,star,0.9783452153205872,2,star,0.9476299285888672,2,star,0.8902783989906311
2087,2,star,2,star,True,2,star,True,True,1,quasar,0.515387773513794,2,star,0.6426514983177185,2,star,0.6580639481544495,2,star,0.5176827907562256,1,quasar,0.5179860591888428,2,star,0.5585180521011353
2088,2,star,2,star,True,2,star,True,True,2,star,0.908979058265686,1,quasar,0.8172612190246582,2,star,0.6271569728851318,2,star,0.6863718032836914,2,star,0.6860130429267883,1,quasar,0.5006524920463562
2089,2,star,2,star,True,2,star,True,True,2,star,0.9330151677131653,2,star,0.9641560912132263,0,galaxy,0.49063658714294434,2,star,0.7718520760536194,2,star,0.8468586206436157,0,galaxy,0.4234425127506256
2090,2,star,2,star,True,2,star,True,True,2,star,0.9968286156654358,2,star,0.9895654916763306,2,star,0.9920116066932678,2,star,0.9720752835273743,2,star,0.9477502703666687,1,quasar,0.5915575623512268
2091,2,star,2,star,True,2,star,True,True,2,star,0.9860652685165405,2,star,0.9880643486976624,2,star,0.9898466467857361,2,star,0.7475908398628235,2,star,0.9463114142417908,2,star,0.6678488254547119
2092,2,star,1,quasar,False,1,quasar,False,True,1,quasar,0.7070338129997253,1,quasar,0.48155221343040466,1,quasar,0.7189856171607971,1,quasar,0.7075771689414978,1,quasar,0.6847392916679382,2,star,0.4989973306655884
